iter,elapsed_time,obj,gradnorm,eval,grad,L,iter_inner
2673,82.29243502707686,3.1967640850761628e-06,9.342604441342768e-06,0,5761,0.2073222608630945,2673
2674,82.320824819064,3.193043518846421e-06,7.280067979706218e-06,0,5763,0.18659003477678504,2674
2675,82.34909415306174,3.1896740422011434e-06,7.255609741301363e-06,0,5765,0.16793103129910655,2675
2676,82.37795702804578,3.1865165649501366e-06,7.224106062309537e-06,0,5767,0.1511379281691959,2676
2677,82.40609882006538,3.1835372599042414e-06,7.219540827245553e-06,0,5769,0.13602413535227634,2677
2678,82.43469048608677,3.180695735072654e-06,7.216531982556511e-06,0,5771,0.1224217218170487,2678
2679,82.46325623607845,3.177948440098947e-06,7.214011817326647e-06,0,5773,0.11017954963534383,2679
2680,82.49225861107698,3.175247155865257e-06,7.211750631502952e-06,0,5775,0.09916159467180945,2680
2681,82.52075994407642,3.172538486094225e-06,7.209472931243855e-06,0,5777,0.0892454352046285,2681
2682,82.5490030690562,3.169763364705106e-06,7.206906740781561e-06,0,5779,0.08032089168416566,2682
2683,82.57655744403019,3.1668565398996554e-06,7.2038124267884694e-06,0,5781,0.0722888025157491,2683
2684,82.60523719404591,3.163746071308245e-06,7.200647615735566e-06,0,5783,0.06505992226417419,2684
2685,82.63259440206457,3.160353179080784e-06,7.207131715165628e-06,0,5785,0.058553930037756774,2685
2686,82.66083440207876,3.1565984045895914e-06,7.38738843425406e-06,0,5787,0.0526985370339811,2686
2687,82.68979669408873,3.152549918926544e-06,1.0565938941673415e-05,0,5789,0.04742868333058299,2687
2688,82.7474026941054,3.1483998827632707e-06,7.700291657775978e-06,0,5793,0.17074325999009876,2688
2689,82.77641240309458,3.1446022794581057e-06,7.162853300763652e-06,0,5795,0.15366893399108889,2689
2690,82.80439223608118,3.141008504421702e-06,7.155483213409922e-06,0,5797,0.13830204059198,2690
2691,82.83205002808245,3.1375564227316433e-06,7.149088927793377e-06,0,5799,0.12447183653278202,2691
2692,82.86040677808342,3.134204662641572e-06,7.143749881539134e-06,0,5801,0.11202465287950382,2692
2693,82.88885002807365,3.1309073760021426e-06,7.1387479614482445e-06,0,5803,0.10082218759155344,2693
2694,82.9169090690848,3.1276138705383505e-06,7.134200817593467e-06,0,5805,0.0907399688323981,2694
2695,82.94480398608721,3.124268155666745e-06,7.1313541290766005e-06,0,5807,0.0816659719491583,2695
2696,82.97349869509344,3.1208088299805634e-06,7.140960586804253e-06,0,5809,0.07349937475424247,2696
2697,83.00281515310053,3.1171721990593656e-06,7.262740867085827e-06,0,5811,0.06614943727881822,2697
2698,83.03070194509928,3.1133380137014894e-06,8.574702005375063e-06,0,5813,0.0595344935509364,2698
2699,83.07448011109955,3.1094915086707075e-06,7.995483733553558e-06,0,5816,0.10716208839168552,2699
2700,83.11665631909273,3.1059350688852434e-06,7.761548992054822e-06,0,5819,0.19289175910503395,2700
2701,83.14650177708245,3.1026040255600652e-06,7.103653866062702e-06,0,5821,0.17360258319453056,2701
2702,83.17654590206803,3.099517857849867e-06,7.0869469059653305e-06,0,5823,0.1562423248750775,2702
2703,83.20426173508167,3.096613962301674e-06,7.0812692674634345e-06,0,5825,0.14061809238756975,2703
2704,83.2330237350834,3.093855346789901e-06,7.078887458646993e-06,0,5827,0.1265562831488128,2704
2705,83.26127723508398,3.0912012419970555e-06,7.076947857466483e-06,0,5829,0.11390065483393151,2705
2706,83.29002090109861,3.0886065904108588e-06,7.075360846903645e-06,0,5831,0.10251058935053836,2706
2707,83.31895365109085,3.0860214699844857e-06,7.073858783222219e-06,0,5833,0.09225953041548453,2707
2708,83.3471809430921,3.083390637217976e-06,7.072347715499073e-06,0,5835,0.08303357737393607,2708
2709,83.3753551931004,3.080653060177422e-06,7.071577434794545e-06,0,5837,0.07473021963654247,2709
2710,83.40391090110643,3.0777417325973234e-06,7.080539607903852e-06,0,5839,0.06725719767288822,2710
2711,83.43264440112398,3.074587154917323e-06,7.205189057084406e-06,0,5841,0.0605314779055994,2711
2712,83.46186248413869,3.071180295358651e-06,8.85479718707995e-06,0,5843,0.05447833011503946,2712
2713,83.51814631713205,3.067898450106204e-06,7.782441190814635e-06,0,5847,0.19612198841414208,2713
2714,83.54711777513148,3.0648770536792935e-06,7.052235291367393e-06,0,5849,0.17650978957272787,2714
2715,83.57546565012308,3.062098932433017e-06,7.051547649423009e-06,0,5851,0.1588588106154551,2715
2716,83.60313702514395,3.0594973081744673e-06,7.044227501228194e-06,0,5853,0.14297292955390958,2716
2717,83.632125900127,3.0570368241604864e-06,7.0433801879049535e-06,0,5855,0.12867563659851863,2717
2718,83.66098040013458,3.0546773406024265e-06,7.042899685369021e-06,0,5857,0.11580807293866677,2718
2719,83.68890131614171,3.0523746477122885e-06,7.042766394608743e-06,0,5859,0.10422726564480009,2719
2720,83.71742406612611,3.050079742867269e-06,7.04267748565395e-06,0,5861,0.09380453908032008,2720
2721,83.74596206613933,3.047738382687784e-06,7.0424926444995545e-06,0,5863,0.08442408517228807,2721
2722,83.77503015013644,3.0452906045588453e-06,7.042541965161551e-06,0,5865,0.07598167665505927,2722
2723,83.80301615013741,3.042670406038763e-06,7.047925649744252e-06,0,5867,0.06838350898955334,2723
2724,83.83191802515648,3.0398074230518135e-06,7.117739146542749e-06,0,5869,0.061545158090598004,2724
2725,83.86060402513249,3.036659918978339e-06,8.050248628865057e-06,0,5871,0.055390642281538206,2725
2726,83.90319094114238,3.033497747365983e-06,8.014108529104076e-06,0,5874,0.09970315610676878,2726
2727,83.94473056614515,3.030537603319161e-06,7.413546261076459e-06,0,5877,0.1794656809921838,2727
2728,83.97313069115626,3.0277897561380284e-06,7.022898937740377e-06,0,5879,0.16151911289296542,2728
2729,84.00111514917808,3.0252288197993186e-06,7.020714181887515e-06,0,5881,0.14536720160366887,2729
2730,84.03014039917616,3.0228020824931687e-06,7.019739150497942e-06,0,5883,0.13083048144330198,2730
2731,84.05872935819207,3.020470587057204e-06,7.01929091718533e-06,0,5885,0.11774743329897178,2731
2732,84.0877690241905,3.018191162740131e-06,7.01908585401265e-06,0,5887,0.10597268996907461,2732
2733,84.1163026491704,3.0159159816492334e-06,7.01890291884155e-06,0,5889,0.09537542097216715,2733
2734,84.14449635715573,3.013592100355394e-06,7.018529557146533e-06,0,5891,0.08583787887495044,2734
2735,84.17334560718155,3.011160989770249e-06,7.017993382238987e-06,0,5893,0.07725409098745539,2735
2736,84.20179710717639,3.0085581206468062e-06,7.019496179244028e-06,0,5895,0.06952868188870985,2736
2737,84.2297515651735,3.0057134217698557e-06,7.049303091016598e-06,0,5897,0.06257581369983886,2737
2738,84.25783206516644,3.0025649298290432e-06,7.4642556816937855e-06,0,5899,0.05631823232985498,2738
2739,84.30097731514252,2.999422515756195e-06,7.4016438241173235e-06,0,5902,0.10137281819373896,2739
2740,84.32950685714604,2.996298721338741e-06,8.14173398479432e-06,0,5904,0.09123553637436506,2740
2741,84.37233652413124,2.9932840646901366e-06,7.132699379251008e-06,0,5907,0.16422396547385712,2741
2742,84.40129644013359,2.9904750159686644e-06,6.992307716221565e-06,0,5909,0.14780156892647142,2742
2743,84.43007756513543,2.9878014730989633e-06,6.9907237534440425e-06,0,5911,0.13302141203382428,2743
2744,84.4587363571336,2.9852195524311817e-06,6.9881990150495665e-06,0,5913,0.11971927083044186,2744
2745,84.48726135710604,2.982687599684782e-06,6.986736206531794e-06,0,5915,0.10774734374739767,2745
2746,84.51649952310254,2.98015933888095e-06,6.985366476015867e-06,0,5917,0.0969726093726579,2746
2747,84.5445027310925,2.977583634630845e-06,6.984738404137418e-06,0,5919,0.08727534843539211,2747
2748,84.5731413140893,2.9749040871389225e-06,6.9884568032220575e-06,0,5921,0.07854781359185291,2748
2749,84.60204368908308,2.9720596203175763e-06,7.027312280526069e-06,0,5923,0.07069303223266762,2749
2750,84.63054577307776,2.9689953083312638e-06,7.404599692072198e-06,0,5925,0.06362372900940086,2750
2751,84.67248202307383,2.965971333228076e-06,7.115889419800136e-06,0,5928,0.11452271221692155,2751
2752,84.7019014810794,2.962995236872689e-06,7.266003355643677e-06,0,5930,0.1030704409952294,2752
2753,84.7302232310758,2.9600076471450895e-06,7.582994133487418e-06,0,5932,0.09276339689570647,2753
2754,84.7580083560897,2.9570084778604923e-06,9.019910053755288e-06,0,5934,0.08348705720613582,2754
2755,84.80154239709373,2.9539916119974043e-06,6.9907676657754535e-06,0,5937,0.15027670297104448,2755
2756,84.83008406308363,2.951202409389488e-06,6.955283320762462e-06,0,5939,0.13524903267394003,2756
2757,84.85834864608478,2.948504829107562e-06,6.948847887368293e-06,0,5941,0.12172412940654603,2757
2758,84.88730135507649,2.945857308448595e-06,6.946787612083641e-06,0,5943,0.10955171646589143,2758
2759,84.91639527207008,2.9432148188537993e-06,6.94459203416467e-06,0,5945,0.09859654481930229,2759
2760,84.94547760506975,2.9405277597833556e-06,6.94253864105401e-06,0,5947,0.08873689033737206,2760
2761,84.97434077205253,2.9377412790396655e-06,6.940500855351582e-06,0,5949,0.07986320130363486,2761
2762,85.0031238970405,2.9347949779573613e-06,6.942012277869367e-06,0,5951,0.07187688117327137,2762
2763,85.03141631305334,2.931623618828177e-06,6.981459251505988e-06,0,5953,0.06468919305594424,2763
2764,85.05975160506205,2.928173328754567e-06,7.4851178159281716e-06,0,5955,0.05822027375034982,2764
2765,85.10217498007114,2.92472243393184e-06,7.311934835033511e-06,0,5958,0.10479649275062967,2765
2766,85.13056864609825,2.92129434125751e-06,7.932380856184248e-06,0,5960,0.09431684347556671,2766
2767,85.17380698010675,2.9179844097232695e-06,7.093507172418931e-06,0,5963,0.16977031825602007,2767
2768,85.20178768810001,2.9148648335102315e-06,6.904902214487977e-06,0,5965,0.15279328643041806,2768
2769,85.23135314710089,2.9118805620851717e-06,6.9015821202898586e-06,0,5967,0.13751395778737627,2769
2770,85.25991998010431,2.9089881388265275e-06,6.898307330993234e-06,0,5969,0.12376256200863864,2770
2771,85.28909385509905,2.906148485014186e-06,6.895609545197546e-06,0,5971,0.11138630580777478,2771
2772,85.31744314610842,2.903318271681753e-06,6.8929963321999546e-06,0,5973,0.1002476752269973,2772
2773,85.34616793811438,2.9004495672022436e-06,6.890400535337597e-06,0,5975,0.09022290770429757,2773
2774,85.37492406312958,2.89748939499374e-06,6.888119295024288e-06,0,5977,0.08120061693386782,2774
2775,85.40300997911254,2.894379415162743e-06,6.890083081678009e-06,0,5979,0.07308055524048104,2775
2776,85.43150302011054,2.891056801007986e-06,6.934847100740513e-06,0,5981,0.06577249971643294,2776
2777,85.46045660309028,2.887471282047902e-06,7.475166119640921e-06,0,5983,0.059195249744789645,2777
2778,85.50300360308029,2.8838851324505507e-06,7.2419758155454675e-06,0,5986,0.10655144954062136,2778
2779,85.53240460305824,2.8803264766461253e-06,7.790301540462887e-06,0,5988,0.09589630458655922,2779
2780,85.57738489404437,2.876894515109002e-06,7.055275005240683e-06,0,5991,0.1726133482558066,2780
2781,85.60873631105642,2.8736472250568304e-06,6.850452619780174e-06,0,5993,0.15535201343022595,2781
2782,85.63770335205481,2.8705372253409766e-06,6.8468607721313266e-06,0,5995,0.13981681208720337,2782
2783,85.66626597705181,2.8675215752739657e-06,6.843634602773905e-06,0,5997,0.12583513087848303,2783
2784,85.6943468520476,2.864562443733824e-06,6.840815639483918e-06,0,5999,0.11325161779063472,2784
2785,85.72240006102948,2.8616179120631955e-06,6.838105410589135e-06,0,6001,0.10192645601157126,2785
2786,85.7503282270045,2.858641589346444e-06,6.835315829240913e-06,0,6003,0.09173381041041413,2786
2787,85.77790264401119,2.8555821812470442e-06,6.8323019909655706e-06,0,6005,0.08256042936937272,2787
2788,85.80646739402437,2.852383067400405e-06,6.8295774722416545e-06,0,6007,0.07430438643243545,2788
2789,85.83527864402276,2.8489820738361687e-06,6.833828932870516e-06,0,6009,0.06687394778919191,2789
2790,85.86343718602438,2.845313959208975e-06,6.926017206177235e-06,0,6011,0.06018655301027272,2790
2791,85.89230735303136,2.841357442470316e-06,8.225811261975605e-06,0,6013,0.05416789770924545,2791
2792,85.95028672803892,2.8375075341123606e-06,7.354594971508299e-06,0,6017,0.1950044317532836,2792
2793,85.97819710301701,2.8338629102135235e-06,6.799738382700617e-06,0,6019,0.17550398857795524,2793
2794,86.00620610301849,2.8304033682930158e-06,6.7963843504414406e-06,0,6021,0.15795358972015971,2794
2795,86.03510643602931,2.8270744142645404e-06,6.788175987388915e-06,0,6023,0.14215823074814374,2795
2796,86.06361676903907,2.823843545139069e-06,6.784510683353243e-06,0,6025,0.12794240767332937,2796
2797,86.09179043502081,2.8206741139707997e-06,6.781080750095588e-06,0,6027,0.11514816690599644,2797
2798,86.1199187260354,2.8175257344264414e-06,6.777847634316047e-06,0,6029,0.1036333502153968,2798
2799,86.14791326705017,2.8143536980007023e-06,6.774546686692618e-06,0,6031,0.09327001519385712,2799
2800,86.17619893405936,2.8111085757863294e-06,6.771059045869159e-06,0,6033,0.0839430136744714,2800
2801,86.2069868510589,2.807735798914014e-06,6.767770651692401e-06,0,6035,0.07554871230702427,2801
2802,86.23810743406648,2.804175401319918e-06,6.7701158782688415e-06,0,6037,0.06799384107632185,2802
2803,86.26756914207363,2.8003638341260794e-06,6.841517204037964e-06,0,6039,0.061194456968689664,2803
2804,86.29657080909237,2.7962686022618188e-06,7.842977477269489e-06,0,6041,0.0550750112718207,2804
2805,86.33893847611034,2.7921323271282107e-06,7.837003622514779e-06,0,6044,0.09913502028927726,2805
2806,86.38162118411856,2.7881529022221703e-06,7.145043711046641e-06,0,6047,0.17844303652069907,2806
2807,86.40982668410288,2.7843514009463923e-06,6.726843199035107e-06,0,6049,0.16059873286862916,2807
2808,86.43870414310368,2.7807030081344557e-06,6.720916341995404e-06,0,6051,0.14453885958176624,2808
2809,86.46809389311238,2.7771582073502816e-06,6.715999873746984e-06,0,6053,0.13008497362358962,2809
2810,86.49644331011223,2.7736820393965626e-06,6.7114813683289785e-06,0,6055,0.11707647626123066,2810
2811,86.5248595601006,2.7702358122386444e-06,6.707144094546173e-06,0,6057,0.1053688286351076,2811
2812,86.55357972710044,2.766776710550043e-06,6.702783431198337e-06,0,6059,0.09483194577159684,2812
2813,86.58114197710529,2.7632573980374614e-06,6.698202084819873e-06,0,6061,0.08534875119443716,2813
2814,86.61010539412382,2.7596256064755185e-06,6.693377678468253e-06,0,6063,0.07681387607499345,2814
2815,86.63862489414169,2.755823764292033e-06,6.689956949294087e-06,0,6065,0.0691324884674941,2815
2816,86.66675864413264,2.7517892741570004e-06,6.708364266883449e-06,0,6067,0.062219239620744694,2816
2817,86.69514618613175,2.747464752568673e-06,7.032633634105819e-06,0,6069,0.05599731565867023,2817
2818,86.73749660313479,2.743140935867825e-06,6.989617495117818e-06,0,6072,0.10079516818560641,2818
2819,86.76606301913853,2.738821369649377e-06,7.614891420719375e-06,0,6074,0.09071565136704578,2819
2820,86.80819122711546,2.7346034962057655e-06,6.752524563668161e-06,0,6077,0.1632881724606824,2820
2821,86.83723176911008,2.73056229328321e-06,6.639618627470185e-06,0,6079,0.14695935521461415,2821
2822,86.86548601911636,2.726637988207887e-06,6.6338636661373526e-06,0,6081,0.13226341969315272,2822
2823,86.89348822709871,2.7227927714201158e-06,6.627263912784354e-06,0,6083,0.11903707772383745,2823
2824,86.92135956010316,2.7189899074676393e-06,6.621649249500223e-06,0,6085,0.10713336995145371,2824
2825,86.95001772712567,2.7151886307009247e-06,6.616154293166743e-06,0,6087,0.09642003295630834,2825
2826,86.97848206013441,2.7113439424943523e-06,6.6114530823187275e-06,0,6089,0.0867780296606775,2826
2827,87.00829831013107,2.707406275402152e-06,6.611307236258855e-06,0,6091,0.07810022669460975,2827
2828,87.0375501011149,2.703322138983751e-06,6.647967630520478e-06,0,6093,0.07029020402514878,2828
2829,87.06593618512852,2.699045095365044e-06,7.042354595446068e-06,0,6095,0.0632611836226339,2829
2830,87.10848956013797,2.6948055602503608e-06,6.743753125715152e-06,0,6098,0.11387013052074102,2830
2831,87.13679443512228,2.6906162215546024e-06,6.912210061312304e-06,0,6100,0.10248311746866692,2831
2832,87.16481906012632,2.686424740843825e-06,7.283302849820005e-06,0,6102,0.09223480572180023,2832
2833,87.20703218510607,2.68236531459474e-06,6.6639039265821114e-06,0,6105,0.16602265029924043,2833
2834,87.23560343511053,2.6784782146465117e-06,6.552925074961949e-06,0,6107,0.1494203852693164,2834
2835,87.26349564312841,2.674716291360211e-06,6.548002440639683e-06,0,6109,0.13447834674238476,2835
2836,87.29272556013893,2.671043014520978e-06,6.542808729612642e-06,0,6111,0.12103051206814629,2836
2837,87.32192651813966,2.66742286829516e-06,6.53833561492919e-06,0,6113,0.10892746086133166,2837
2838,87.35089201814844,2.663816465351061e-06,6.533971155063036e-06,0,6115,0.0980347147751985,2838
2839,87.37874847615603,2.6601802721667172e-06,6.529874258401902e-06,0,6117,0.08823124329767865,2839
2840,87.40707010115148,2.6564662291596726e-06,6.5273090931875196e-06,0,6119,0.07940811896791078,2840
2841,87.43581964314217,2.652621721037602e-06,6.537908141663346e-06,0,6121,0.0714673070711197,2841
2842,87.46473501814762,2.6485930493707794e-06,6.676718838047916e-06,0,6123,0.06432057636400773,2842
2843,87.49295206015813,2.644378266905209e-06,8.240712554041081e-06,0,6125,0.05788851872760696,2843
2844,87.54971831015428,2.640273282061896e-06,7.450558845166326e-06,0,6129,0.20839866741938506,2844
2845,87.57822497715824,2.6363678093005403e-06,6.513518538726992e-06,0,6131,0.18755880067744657,2845
2846,87.60681060215575,2.632681701286126e-06,6.498984776433024e-06,0,6133,0.16880292060970192,2846
2847,87.63504460215336,2.6291488454763574e-06,6.483291800050203e-06,0,6135,0.15192262854873173,2847
2848,87.66324614314362,2.625741568505869e-06,6.479374888824423e-06,0,6137,0.13673036569385857,2848
2849,87.69093076814897,2.62242816320896e-06,6.476395471779058e-06,0,6139,0.12305732912447272,2849
2850,87.71934706016327,2.619173956395716e-06,6.473695379999727e-06,0,6141,0.11075159621202545,2850
2851,87.74730193516007,2.6159405670094034e-06,6.4710889664741205e-06,0,6143,0.0996764365908229,2851
